,storing_materiaal,storing_diameter,storing_melddatum,storing_aanlegjaar,age_at_failure,Diameter_group,Construction_year_group,Group_id,Group_failurerate,Diameter_group_failurerate,Pipe_failurerate
2190,MAT_AC,100.0,2019-12-20 00:00:00,1978-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
2192,MAT_AC,100.0,2019-02-10 00:00:00,1963-01-01,56.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007379181842249785
2197,MAT_AC,100.0,2019-06-27 00:00:00,1964-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
2199,MAT_AC,100.0,2019-01-01 00:00:00,1985-01-01,33.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004348446442754337
2203,MAT_AC,100.0,2019-06-22 00:00:00,1968-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
2204,MAT_AC,100.0,2019-05-02 00:00:00,1970-01-01,49.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006456784111968562
2207,MAT_AC,100.0,2019-08-17 00:00:00,1972-01-01,47.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006193241903316784
2208,MAT_AC,100.0,2019-04-13 00:00:00,1978-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
2210,MAT_AC,100.0,2019-06-22 00:00:00,1972-01-01,47.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006193241903316784
2212,MAT_AC,100.0,2019-07-28 00:00:00,1981-01-01,38.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0050073019643837825
2213,MAT_AC,100.0,2019-11-15 00:00:00,1969-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
2214,MAT_AC,100.0,2019-07-15 00:00:00,1970-01-01,49.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006456784111968562
2216,MAT_AC,100.0,2019-01-09 00:00:00,1976-01-01,43.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005666157486013228
2217,MAT_AC,100.0,2019-06-04 00:00:00,1959-01-01,60.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007906266259553341
2221,MAT_AC,100.0,2019-08-15 00:00:00,1968-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
2223,MAT_AC,100.0,2019-08-27 00:00:00,1960-01-01,59.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007774495155227452
2230,MAT_AC,100.0,2019-01-10 00:00:00,1972-01-01,47.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006193241903316784
2231,MAT_AC,100.0,2019-12-31 00:00:00,1969-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
2233,MAT_AC,100.0,2019-03-02 00:00:00,1955-01-01,64.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.008433350676856896
2234,MAT_AC,100.0,2019-06-19 00:00:00,1976-01-01,43.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005666157486013228
2238,MAT_AC,100.0,2019-02-07 00:00:00,1972-01-01,47.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006193241903316784
2240,MAT_AC,100.0,2019-06-25 00:00:00,1979-01-01,40.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005270844173035561
2243,MAT_AC,100.0,2019-04-13 00:00:00,1978-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
2245,MAT_AC,100.0,2019-07-03 00:00:00,1970-01-01,49.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006456784111968562
2246,MAT_AC,100.0,2019-05-27 00:00:00,1966-01-01,53.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006983868529272118
2248,MAT_AC,150.0,2019-11-30 00:00:00,1965-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
2256,MAT_AC,125.0,2019-03-21 00:00:00,1961-01-01,58.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0076427240509015625
2258,MAT_AC,125.0,2019-06-23 00:00:00,1965-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
2260,MAT_AC,100.0,2019-01-08 00:00:00,1978-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
2261,MAT_AC,100.0,2019-08-27 00:00:00,1972-01-01,47.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.006193241903316784
2262,MAT_AC,50.0,2019-04-27 00:00:00,1965-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
2263,MAT_AC,100.0,2019-09-08 00:00:00,1991-01-01,28.0,0 - 160,1990 - 2000,16019902000,0.010718391292134262,0.019447347390450617,0.0036895909211248925
2264,MAT_AC,100.0,2019-07-23 00:00:00,1959-01-01,60.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007906266259553341
2265,MAT_AC,100.0,2019-06-03 00:00:00,1969-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
2268,MAT_AC,100.0,2019-08-26 00:00:00,1990-01-01,29.0,0 - 160,1990 - 2000,16019902000,0.010718391292134262,0.019447347390450617,0.0038213620254507813
2270,MAT_AC,250.0,2019-08-13 00:00:00,1982-01-01,37.0,160 - 300,1980 - 1990,16030019801990,0.003549969875818495,0.004668884141399624,0.004875530860057893
2275,MAT_AC,100.0,2019-07-02 00:00:00,1979-01-01,40.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005270844173035561
2277,MAT_AC,125.0,2019-06-08 00:00:00,1960-01-01,59.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007774495155227452
2286,MAT_AC,100.0,2019-03-05 00:00:00,1991-01-01,28.0,0 - 160,1990 - 2000,16019902000,0.010718391292134262,0.019447347390450617,0.0036895909211248925
2288,MAT_AC,100.0,2019-11-13 00:00:00,1991-01-01,28.0,0 - 160,1990 - 2000,16019902000,0.010718391292134262,0.019447347390450617,0.0036895909211248925
2289,MAT_AC,100.0,2019-07-07 00:00:00,1965-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
2297,MAT_AC,100.0,2019-12-13 00:00:00,1969-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
2298,MAT_AC,150.0,2019-02-26 00:00:00,1964-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
2306,MAT_AC,100.0,2019-12-09 00:00:00,1976-01-01,43.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005666157486013228
2308,MAT_AC,100.0,2019-12-09 00:00:00,1973-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
2309,MAT_AC,100.0,2019-04-23 00:00:00,1962-01-01,57.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007510952946575674
